timestamp,pair,symbol,price,volume,high_24h,low_24h,change_24h,change_pct_24h,bid,ask,spread,source,quality_score
2025-05-29 13:57:09.138139,BTCUSD,BTC,107938.41,79.2300977,108949.94,106917.38,120.85000000000582,0.11208749298352312,107900.0,107900.01,0.00999999999476131,kraken,0.8
2025-05-29 13:57:09.138139,BTQUSD,BTQ,107817.7,0.2312611,108857.8,107091.7,-154.0,-0.14262996692651872,107846.9,107857.7,10.80000000000291,kraken,0.8
2025-05-29 13:57:09.138139,BTRUSD,BTR,109034.0,0.00556634,109034.0,109034.0,0.0,0.0,107953.3,108096.9,143.59999999999127,kraken,0.8
2025-05-29 13:57:09.138139,BTTUSD,BTT,107871.3,66.09331121,108867.0,106871.9,85.90000000000873,0.07969539473807095,107800.0,107800.1,0.10000000000582077,kraken,0.8
2025-05-29 13:57:09.138139,CNUSD,CN,0.01806,30148370.02317573,0.01855,0.01801,-0.0002599999999999998,-1.4192139737991256,0.01805,0.01806,9.999999999999593e-06,kraken,0.8
2025-05-29 13:57:09.138139,DGUSD,DG,0.2220662,46371746.14460645,0.228143,0.2167322,0.0011025999999999814,0.4989962147611558,0.222,0.2220183,1.8299999999998873e-05,kraken,0.8
2025-05-29 13:57:09.138139,DGCUSD,DGC,0.222,2858661.9182819,0.22775,0.21629,0.0005199999999999927,0.23478417915838568,0.22168,0.22273,0.0010500000000000231,kraken,0.8
2025-05-29 13:57:09.138139,DGTUSD,DGT,0.22218,4132984.20325386,0.22764,0.21731,0.0011799999999999866,0.5339366515837043,0.22192,0.22198,6.0000000000004494e-05,kraken,0.8
2025-05-29 13:57:09.138139,ECUSD,EC,55.04,15689.00669571,55.91,49.9,1.6700000000000017,3.129098744613082,55.19,55.29,0.10000000000000142,kraken,0.8
2025-05-29 13:57:09.138139,EREBROUSD,EREBRO,0.0376,3317501.15949,0.0395,0.0354,-0.00030000000000000165,-0.7915567282321943,0.0378,0.0379,0.00010000000000000286,kraken,0.8
2025-05-29 13:57:09.138139,ETAUSD,ETA,0.2502,13968.86996,0.2593,0.2463,-0.0029000000000000137,-1.1457921770051418,0.2481,0.2485,0.00040000000000001146,kraken,0.8
2025-05-29 13:57:09.138139,EUSUSD,EUS,0.1997,423882.99972,0.2077,0.1968,-0.0029000000000000137,-1.431391905231991,0.199,0.1997,0.0006999999999999784,kraken,0.8
2025-05-29 13:57:09.138139,EUSD,E,0.0326,84567.78216,0.0326,0.03138,0.0002899999999999986,0.8975549365521467,0.0324,0.03253,0.0001300000000000051,kraken,0.8
